municipio,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
Caroebe,2020-03-27,0.0,0,0,0,,,,0.0
Caroebe,2020-03-28,0.0,0,0,0,,,,0.0
Caroebe,2020-03-29,0.0,0,0,0,,,,0.0
Caroebe,2020-03-30,0.0,0,0,0,,,,0.0
Caroebe,2020-03-31,0.0,0,0,0,,,,0.0
Caroebe,2020-04-01,0.0,0,0,0,,,,0.0
Caroebe,2020-04-02,0.0,0,0,0,,,,0.0
Caroebe,2020-04-03,0.0,0,0,0,,,,0.0
Caroebe,2020-04-04,0.0,0,0,0,,,,0.0
Caroebe,2020-04-05,0.0,0,0,0,,,,0.0
Caroebe,2020-04-06,0.0,0,0,0,,,,0.0
Caroebe,2020-04-07,0.0,0,0,0,,,,0.0
Caroebe,2020-04-08,0.0,0,0,0,,,,0.0
Caroebe,2020-04-09,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-10,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-11,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-12,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-13,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-14,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-15,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-16,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-17,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-18,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-19,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-20,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-21,0.0,0,0,0,0.0,0.0,,0.0
Caroebe,2020-04-22,1.0,1,0,0,0.07142857142857142,0.0,,0.0
Caroebe,2020-04-23,1.0,0,0,0,0.07142857142857142,0.0,,0.0
Caroebe,2020-04-24,1.0,0,0,0,0.07142857142857142,0.0,,0.0
Caroebe,2020-04-25,1.0,0,0,0,0.07142857142857142,0.0,,0.0
Caroebe,2020-04-26,3.0,2,0,0,0.21428571428571427,0.0,,0.47712125471966244
Caroebe,2020-04-27,3.0,0,0,0,0.21428571428571427,0.0,,0.47712125471966244
Caroebe,2020-04-28,3.0,0,0,0,0.21428571428571427,0.0,,0.47712125471966244
Caroebe,2020-04-29,3.0,0,0,0,0.21428571428571427,0.0,,0.47712125471966244
Caroebe,2020-04-30,3.0,0,0,0,0.21428571428571427,0.0,,0.47712125471966244
Caroebe,2020-05-01,7.0,4,0,0,0.5,0.0,,0.8450980400142568
Caroebe,2020-05-02,8.0,1,0,0,0.5714285714285714,0.0,,0.9030899869919435
Caroebe,2020-05-03,9.0,1,0,0,0.6428571428571429,0.0,,0.9542425094393249
Caroebe,2020-05-04,10.0,1,0,0,0.7142857142857143,0.0,,1.0
Caroebe,2020-05-05,11.0,1,0,0,0.7857142857142857,0.0,,1.041392685158225
Caroebe,2020-05-06,11.0,0,0,0,0.7142857142857143,0.0,,1.041392685158225
Caroebe,2020-05-07,11.0,0,0,0,0.7142857142857143,0.0,,1.041392685158225
Caroebe,2020-05-08,15.0,4,0,0,1.0,0.0,,1.1760912590556813
Caroebe,2020-05-09,16.0,1,0,0,1.0714285714285714,0.0,,1.2041199826559248
Caroebe,2020-05-10,16.0,0,0,0,0.9285714285714286,0.0,,1.2041199826559248
Caroebe,2020-05-11,16.0,0,0,0,0.9285714285714286,0.0,,1.2041199826559248
Caroebe,2020-05-12,19.0,3,0,0,1.1428571428571428,0.0,,1.2787536009528289
Caroebe,2020-05-13,19.0,0,1,1,1.1428571428571428,0.07142857142857142,inf,1.2787536009528289
Caroebe,2020-05-14,20.0,1,1,0,1.2142857142857142,0.07142857142857142,inf,1.3010299956639813
Caroebe,2020-05-15,20.0,0,1,0,0.9285714285714286,0.07142857142857142,inf,1.3010299956639813
Caroebe,2020-05-16,29.0,9,1,0,1.5,0.07142857142857142,inf,1.462397997898956
Caroebe,2020-05-17,29.0,0,1,0,1.4285714285714286,0.07142857142857142,inf,1.462397997898956
Caroebe,2020-05-18,29.0,0,1,0,1.3571428571428572,0.07142857142857142,inf,1.462397997898956
Caroebe,2020-05-19,36.0,7,1,0,1.7857142857142858,0.07142857142857142,inf,1.5563025007672873
Caroebe,2020-05-20,39.0,3,1,0,2.0,0.07142857142857142,inf,1.591064607026499
Caroebe,2020-05-21,45.0,6,1,0,2.4285714285714284,0.07142857142857142,inf,1.6532125137753437
Caroebe,2020-05-22,45.0,0,1,0,2.142857142857143,0.07142857142857142,inf,1.6532125137753437
Caroebe,2020-05-23,45.0,0,1,0,2.0714285714285716,0.07142857142857142,inf,1.6532125137753437
Caroebe,2020-05-24,46.0,1,1,0,2.142857142857143,0.07142857142857142,inf,1.662757831681574
Caroebe,2020-05-25,49.0,3,1,0,2.357142857142857,0.07142857142857142,inf,1.6901960800285136
Caroebe,2020-05-26,49.0,0,1,0,2.142857142857143,0.07142857142857142,inf,1.6901960800285136
Caroebe,2020-05-27,49.0,0,1,0,2.142857142857143,0.0,-1.0,1.6901960800285136
Caroebe,2020-05-28,54.0,5,1,0,2.4285714285714284,0.0,-1.0,1.7323937598229686
Caroebe,2020-05-29,54.0,0,1,0,2.4285714285714284,0.0,-1.0,1.7323937598229686
Caroebe,2020-05-30,54.0,0,1,0,1.7857142857142858,0.0,-1.0,1.7323937598229686
Caroebe,2020-05-31,64.0,10,1,0,2.5,0.0,-1.0,1.806179973983887
Caroebe,2020-06-01,66.0,2,1,0,2.642857142857143,0.0,-1.0,1.8195439355418688
Caroebe,2020-06-02,67.0,1,1,0,2.2142857142857144,0.0,-1.0,1.8260748027008264
Caroebe,2020-06-03,67.0,0,1,0,2.0,0.0,-1.0,1.8260748027008264
Caroebe,2020-06-04,67.0,0,1,0,1.5714285714285714,0.0,-1.0,1.8260748027008264
Caroebe,2020-06-05,74.0,7,1,0,2.0714285714285716,0.0,-1.0,1.8692317197309762
Caroebe,2020-06-06,75.0,1,1,0,2.142857142857143,0.0,-1.0,1.8750612633917
Caroebe,2020-06-07,89.0,14,1,0,3.0714285714285716,0.0,-1.0,1.9493900066449128
Caroebe,2020-06-08,89.0,0,1,0,2.857142857142857,0.0,-1.0,1.9493900066449128
Caroebe,2020-06-09,91.0,2,1,0,3.0,0.0,-1.0,1.9590413923210936
Caroebe,2020-06-10,109.0,18,1,0,4.285714285714286,0.0,,2.037426497940624
Caroebe,2020-06-11,110.0,1,1,0,4.0,0.0,,2.041392685158225
Caroebe,2020-06-12,110.0,0,1,0,4.0,0.0,,2.041392685158225
Caroebe,2020-06-13,112.0,2,1,0,4.142857142857143,0.0,,2.0492180226701815
Caroebe,2020-06-14,143.0,31,1,0,5.642857142857143,0.0,,2.155336037465062
Caroebe,2020-06-15,143.0,0,1,0,5.5,0.0,,2.155336037465062
